"","Group","Accn","Organism_Taxonomic_ID","Organism.Name","SIN1All","SIN1Domain","RICTORAll","RICTORDomain","RAPTORAll","RAPTORDomain","TORAll","TORDomain","LST8All","LST8Domain","source","Class.name","Phylum.name","Order.name","Family.name","Genus.name"
"710","Chlorophyta","GCA_916048055.1",765719,"Pedinophyceae sp. YPF-701",NA,NA,NA,NA,1189,1188.6,1573.3,1573.1,461.5,461.3,"NCBI","Pedinophyceae","Chlorophyta",NA,NA,NA
"711","Chlorophyta","GCA_016834595.1",2026947,"Chlamydomonas schloesseri",NA,NA,NA,NA,1214.7,1214.3,1693.7,1693.4,455.9,455.7,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas"
"712","Chlorophyta","GCA_040206735.1",2905653,"Trebouxia sp. C0004",NA,NA,NA,NA,1319.5,1319.2,1706.4,1706.1,370.4,370.1,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Trebouxia"
"713","Chlorophyta","GCA_016858145.1",47281,"Edaphochlamys debaryana",NA,NA,NA,NA,1224.2,1223.7,1550.6,1550.5,458.9,458.6,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales",NA,"Edaphochlamys"
"714","Chlorophyta","GCA_040206755.1",2905654,"Trebouxia sp. C0005",NA,NA,NA,NA,1190.4,768.8,1155.1,1154.8,340.6,209.6,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Trebouxia"
"715","Chlorophyta","GCA_016618255.1",1653778,"Chlamydomonas sp. UWO 241",NA,NA,NA,NA,1292.2,1291.8,1631.9,1631.6,455.7,455.5,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas"
"716","Chlorophyta","GCA_025201885.1",39955,"Monoraphidium minutum",NA,NA,NA,NA,1181.3,1180.9,938.4,938.2,457,456.7,"NCBI","Chlorophyceae","Chlorophyta","Sphaeropleales","Selenastraceae","Monoraphidium"
"717","Chlorophyta","GCA_014080715.1",2650976,"Scenedesmus sp. NREL 46B-D3",NA,NA,NA,NA,1166.5,1166.2,737.6,736.5,466.2,465.9,"NCBI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Scenedesmus"
"718","Chlorophyta","GCA_008636185.1",2608996,"Trebouxia sp. A1-2",NA,NA,NA,NA,1109.7,741.3,1014.6,1014.2,455.1,454.9,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Trebouxia"
"719","Chlorophyta","GCA_905146915.1",121088,"Ostreobium quekettii",NA,NA,NA,NA,1118,1117.6,1312.6,1312.3,404,403.8,"NCBI","Ulvophyceae","Chlorophyta","Bryopsidales","Ostreobiaceae","Ostreobium"
"720","Chlorophyta","GCA_040144375.1",2026836,"Apatococcus fuscideae",NA,NA,NA,NA,1064,1063.7,882.4,882.3,109.8,100.5,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Apatococcus"
"721","Chlorophyta","GCA_025026875.1",2649997,"Chlorella ohadii",NA,NA,NA,NA,1139.7,981.9,1480.3,1479.2,470.4,470.2,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella"
"722","Chlorophyta","GCA_002891735.1",47790,"Tetrabaena socialis",NA,NA,NA,NA,1215.1,1214.4,170,169.7,458.5,458.2,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Tetrabaenaceae","Tetrabaena"
"723","Chlorophyta","GCA_000690575.1",1291522,"Helicosporidium sp. ATCC 50920",NA,NA,NA,NA,460.4,460.1,1091,1084.9,419.2,409.8,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Helicosporidium"
"724","Chlorophyta","GCA_040182555.1",248742,"Coccomyxa subellipsoidea",NA,NA,NA,NA,1241.6,1240.8,1692.4,1692.1,455.1,454.8,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Coccomyxa"
"725","Chlorophyta","GCA_002245835.2",3076,"Chlorella sorokiniana",NA,NA,NA,NA,1214.4,1214,1625.5,1625.2,471.3,471.1,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella"
"726","Chlorophyta","GCA_015473125.1",41880,"Pycnococcus provasolii",NA,NA,NA,NA,1080,1077.6,1453.4,1453.1,435.7,435.5,"NCBI",NA,"Chlorophyta",NA,"Pycnococcaceae","Pycnococcus"
"727","Chlorophyta","GCA_000151265.1",564608,"Micromonas pusilla CCMP1545",NA,NA,NA,NA,1274.1,1273.8,1612.6,1612.3,444.7,444.5,"NCBI","Mamiellophyceae","Chlorophyta","Mamiellales","Mamiellaceae","Micromonas"
"728","Chlorophyta","GCA_045269315.1",3373145,"Trebouxia sp. C0010 RCD-2024",NA,NA,NA,NA,1319.3,1319,1167.4,1167.2,455.2,455,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Trebouxia"
"729","Chlorophyta","GCA_045269255.1",3373144,"Trebouxia sp. C0009 RCD-2024",NA,NA,NA,NA,520.3,519.9,1693,1692.7,311.5,311.3,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Trebouxia"
"730","Chlorophyta","DesarSE107",375941,"Desmodesmus armatus isolate SE107 v1.0",NA,NA,NA,NA,1173.4,1172.8,1542.6,1541.9,466.3,466,"JGI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Desmodesmus"
"731","Chlorophyta","Limspi1",2954232,"Limnomonas spitsbergensis CCryo_02-99_CH",NA,NA,NA,NA,1275.1,1274.7,1612.2,1612,458,457.7,"JGI","Chlorophyceae","Chlorophyta","Chlamydomonadales",NA,"Limnomonas"
"732","Chlorophyta","Chrzof2",31302,"Chromochloris zofingiensis var. SAG 211-14 v6.0",NA,NA,NA,NA,1271.6,1271.2,1673,1672.8,460,459.8,"JGI","Chlorophyceae","Chlorophyta","Sphaeropleales","Chromochloridaceae","Chromochloris"
"733","Chlorophyta","ScespWC1",3087,"Scenedesmus sp. WC-1 v1.0",NA,NA,NA,NA,1239.3,1239,925.6,925.2,469.2,468.9,"JGI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Scenedesmus"
"734","Chlorophyta","Chloso1230",3071,"Chlorella sorokiniana UTEX 1230",NA,NA,NA,NA,979.7,878.2,1577.3,1576.9,457.8,457.5,"JGI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella"
"735","Chlorophyta","Trebou978",75966,"Trebouxiophyceae sp. bin 3300059473_978 v1.0",NA,NA,NA,NA,1249.6,1249.1,1630.1,1629.8,449.5,449.2,"JGI","Trebouxiophyceae","Chlorophyta",NA,NA,NA
"736","Chlorophyta","Trebou4402",2941158,"Chlorellaceae sp. bin 3300059473_4402 v1.0",NA,NA,NA,NA,1137.8,1137.4,1302.2,1302,416,415.7,"JGI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae",NA
"737","Chlorophyta","Chlremi1",2069334,"Chloromonas remiasii CCCryo 005-99 v1.0",NA,NA,NA,NA,1208.6,1208.2,1632.6,1632.3,376.7,376.4,"JGI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chloromonas"
"738","Chlorophyta","Botrbrau1",1202541,"Botryococcus braunii Showa",NA,NA,NA,NA,865.8,547.3,1137.7,1137.5,246.5,246.3,"JGI","Trebouxiophyceae","Chlorophyta",NA,NA,"Botryococcus"
"739","Chlorophyta","Pedmin1",3159,"Pedinomonas minor SAG 1965-3",NA,NA,NA,NA,1223.6,1223.2,1619.9,1619.6,469.7,469.5,"JGI","Pedinophyceae","Chlorophyta","Pedinomonadales","Pedinomonadaceae","Pedinomonas"
"740","Chlorophyta","MicrYARC1",2904290,"Microglena sp. YARC",NA,NA,NA,NA,1312.6,1312.2,798.8,798.1,460.9,460.6,"JGI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Microglena"
"741","Chlorophyta","MicrAD1",38832,"Micromonas sp. AD1 metagenome extracted assembly",NA,NA,NA,NA,1207.2,1203.3,1495.8,1494.2,179.4,179.3,"JGI","Mamiellophyceae","Chlorophyta","Mamiellales","Mamiellaceae","Micromonas"
"742","Chlorophyta","TetrdesSNI2",2780016,"Tetradesmus deserticola SNI-2 v1.1",NA,NA,NA,NA,1122.8,1122.5,1358.3,1357.9,436.1,435.9,"JGI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Tetradesmus"
"743","Chlorophyta","Flerot1",269715,"Flechtneria rotunda SEV3VF49 v1.1",NA,NA,NA,NA,1229.9,1229.5,1597.5,1597.2,468.3,468,"JGI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Flechtneria"
"744","Chlorophyta","Enacos1",113528,"Enallax costatus CCAP 276/31 v1.1",NA,NA,NA,NA,1242.9,1242.4,1603,1601.2,469.7,469.4,"JGI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Enallax"
"745","Chlorophyta","Picre1",2601844,"Picochlorum renovo",NA,NA,NA,NA,1108.5,1106.9,914.9,914.6,308.7,308.6,"JGI","Trebouxiophyceae","Chlorophyta",NA,NA,"Picochlorum"
"746","Chlorophyta","Picsp",2053932,"Picochlorum soloecismus DOE101",NA,NA,NA,NA,1169,1168.5,1558.3,1558,449.8,449.6,"JGI","Trebouxiophyceae","Chlorophyta",NA,NA,"Picochlorum"
"747","Chlorophyta","ChloA99",2041167,"Chlorella  sp. A99",NA,NA,NA,NA,837.3,331.7,1589.8,1589.5,303.4,303.1,"JGI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella"
"748","Chlorophyta","Tetstr1",3165,"Tetraselmis striata",NA,NA,NA,NA,1206.1,1205.6,1762.3,1762,473.9,473.6,"JGI","Chlorodendrophyceae","Chlorophyta","Chlorodendrales","Chlorodendraceae","Tetraselmis"
"749","Chlorophyta","Caulen1",148947,"Caulerpa lentillifera",NA,NA,NA,NA,973.4,973,1151.2,1150.9,379,378.9,"JGI","Ulvophyceae","Chlorophyta","Bryopsidales","Caulerpaceae","Caulerpa"
"750","Chlorophyta","Volca2",3067,"Volvox carteri v2.1",NA,NA,NA,NA,1248.1,1247.6,1707.2,1706.9,458.1,457.8,"JGI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Volvox"
"751","Chlorophyta","SymretSc1",40981,"Symbiochloris reticulata Scotland extracted metagenome v1.0",NA,NA,NA,NA,1223.9,1223.6,1512.1,1511.8,439.4,439.2,"JGI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Symbiochloris"
"752","Chlorophyta","Astpho2",763042,"Asterochloris glomerata Cgr/DA1pho v2.0",NA,NA,NA,NA,1237.1,1234.6,1617.1,1605.7,451.2,450.9,"JGI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Asterochloris"
"753","Chlorophyta","Batpra1",1075084,"Bathycoccus prasinos RCC1105",NA,NA,NA,NA,1204.6,1204.6,1502.1,1501.3,425.9,425.6,"JGI","Mamiellophyceae","Chlorophyta","Mamiellales","Bathycoccaceae","Bathycoccus"
"754","Chlorophyta","Ulvmu1",498180,"Ulva mutabilis Foyn",NA,NA,NA,NA,1023.9,1023.5,1205.3,1205,417.7,417.5,"JGI","Ulvophyceae","Chlorophyta","Ulvales","Ulvaceae","Ulva"
"755","Discoba","GCA_000002725.2",347515,"Leishmania major strain Friedlin",NA,NA,811.1,810.8,1005.6,1005.2,1010.7,1010.4,309.7,309.3,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"756","Discoba","GCA_903995115.1",59799,"Angomonas deanei",NA,NA,237.8,237.5,648.2,647.9,950.2,949.9,268.4,268,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Angomonas"
"757","Discoba","GCA_000227135.2",5661,"Leishmania donovani",NA,NA,780.8,780.5,957.8,957.5,1016.9,1016.7,306.3,305.9,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"758","Discoba","GCA_000755165.1",5679,"Leishmania panamensis",NA,NA,723.3,722.8,884.6,884.1,999.2,998.9,305,304.6,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"759","Discoba","GCA_962240445.1",653362,"Leishmania utingensis",NA,NA,721.6,721,882.9,882.4,1002.8,1002.6,305.2,304.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"760","Discoba","GCA_962240435.1",651832,"Leishmania lindenbergi",NA,NA,717.2,716.2,883.3,882.8,999.2,998.9,305.4,305,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"761","Discoba","GCA_962240455.1",5680,"Leishmania shawi",NA,NA,721.6,721.1,884.6,884.1,999.3,999,304.2,303.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"762","Discoba","GCA_962239345.1",5678,"Leishmania naiffi",NA,NA,727.1,726.5,788.2,787.8,1000.6,1000.3,304.3,303.9,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"763","Discoba","GCA_000002445.1",185431,"Trypanosoma brucei brucei TREU927",NA,NA,752.5,751.9,714.6,711.9,937.8,937.1,311.7,311.4,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"764","Discoba","GCA_000002875.2",435258,"Leishmania infantum JPCM5",NA,NA,780,779.7,957.4,957.1,1014.8,1014.6,306.2,305.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"765","Discoba","GCA_000002845.2",420245,"Leishmania braziliensis MHOM/BR/75/M2904",NA,NA,722.6,722,881.1,880.7,1001.1,1000.8,303.8,303.4,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"766","Discoba","GCA_000234665.4",929439,"Leishmania mexicana MHOM/GT/2001/U1103",NA,NA,760.3,760,935.3,934.9,1018.4,1018,308,307.5,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"767","Discoba","GCA_017918235.1",2761500,"Porcisia hertigi",NA,NA,694.7,694.2,784.2,783.8,995.2,994.6,299.1,298.4,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Porcisia"
"768","Discoba","GCA_017916335.1",2249476,"Leishmania orientalis",NA,NA,721.4,716.9,837.2,836.7,998.8,998.5,308.8,308.3,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"769","Discoba","GCA_017916325.1",1580590,"Leishmania martiniquensis",NA,NA,716.9,714.9,810.3,809.8,1003.8,1003.5,308.8,308.4,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"770","Discoba","GCA_017916305.1",5663,"Leishmania enriettii",NA,NA,715.9,712.4,832.3,831.8,987.4,987.1,307.9,307.5,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"771","Discoba","GCA_017918215.1",2803181,"Leishmania sp. Ghana 2012 LV757",NA,NA,721.1,716.8,834.8,834.4,998.5,998.2,308.2,307.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"772","Discoba","GCA_017918225.1",2802991,"Leishmania sp. Namibia",NA,NA,713.6,711.1,836.8,836.3,997.8,997.6,304.8,304.2,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"773","Discoba","GCA_000209065.1",5693,"Trypanosoma cruzi",NA,NA,566.4,565.9,753.1,749.3,963.7,963.4,288.2,287.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"774","Discoba","GCA_008403515.1",5763,"Naegleria fowleri",NA,NA,422,419.9,1360.5,1360.1,1662.9,1662.6,118.1,107.5,"NCBI",NA,"Heterolobosea",NA,"Vahlkampfiidae","Naegleria"
"775","Discoba","GCA_021307395.1",5699,"Trypanosoma vivax",NA,NA,614.5,613.4,653.7,651.8,922.3,921.9,288.1,287.5,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"776","Discoba","GCA_000004985.1",5762,"Naegleria gruberi",NA,NA,299.9,299.9,1357.7,1357.2,1633.1,1632.8,331.7,331.5,"NCBI",NA,"Heterolobosea",NA,"Vahlkampfiidae","Naegleria"
"777","Discoba","GCA_030068145.1",91374,"Diplonema papillatum",NA,NA,593.7,592.2,800.4,692.6,1192,1191.7,344.5,344.2,"NCBI","Diplonemea","Euglenozoa",NA,"Diplonemidae","Diplonema"
"778","Discoba","GCA_001299535.1",5684,"Leptomonas seymouri",NA,NA,676.3,675.8,783.7,783.2,1008.9,1008.5,290.4,289.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leptomonas"
"779","Discoba","GCA_003324165.2",51637,"Naegleria lovaniensis",NA,NA,376.7,375.9,1357.2,1356.8,1662.3,1662,339.7,339.5,"NCBI",NA,"Heterolobosea",NA,"Vahlkampfiidae","Naegleria"
"780","Discoba","GCA_009859145.1",505711,"Andalucia godoyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCBI",NA,NA,"Jakobida","Andaluciidae","Andalucia"
"781","Discoba","GCA_001293395.1",157538,"Leptomonas pyrrhocoris",NA,NA,643.4,642.8,774.9,774.4,1018,1018,279.3,278.6,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leptomonas"
"782","Discoba","GCA_022059095.1",715481,"Trypanosoma melophagium",NA,NA,618.5,617.9,730.2,727.6,973.7,972.8,178.9,178.6,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"783","Discoba","GCA_026419775.2",1008807,"Acrasis kona",NA,NA,488.1,487.8,538.7,538.5,854.9,854.6,360.4,360.1,"NCBI",NA,"Heterolobosea",NA,"Acrasidae","Acrasis"
"784","Discoba","GCA_000582765.1",479712,"Phytomonas sp. EM1",NA,NA,514.4,511.8,511,510.7,944.5,944,234.7,233.9,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Phytomonas"
"785","Discoba","GCA_002087225.1",67003,"Trypanosoma theileri",NA,NA,608.5,607.9,711.5,707.2,957.8,956.5,291.3,290.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"786","Discoba","GCA_001460835.1",75058,"Bodo saltans",NA,NA,344.5,336.9,532.6,525.1,966.7,966.2,262.6,262.4,"NCBI","Kinetoplastea","Euglenozoa","Eubodonida","Bodonidae","Bodo"
"787","Discoba","GCA_000691245.1",71804,"Trypanosoma grayi",NA,NA,597.8,597.2,738.5,731.6,965.9,964.9,289.1,288.7,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"788","Discoba","GCA_003719475.1",5698,"Trypanosoma rangeli",NA,NA,596.7,596.1,736.4,735.3,721.4,721.1,286.1,285.6,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"789","Discoba","GCA_019188245.1",1808958,"Novymonas esmeraldas",NA,NA,NA,NA,781.3,780.6,1008.1,1008.1,290,289.5,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Novymonas"
"790","Discoba","GCA_001235845.1",1314962,"Perkinsela sp. CCAP 1560/4",NA,NA,NA,NA,NA,NA,746.9,746.6,NA,NA,"NCBI","Kinetoplastea","Euglenozoa",NA,"Ichthyobodonidae","Perkinsela"
"791","Discoba","GCA_003719485.1",83891,"Trypanosoma conorhini",NA,NA,603.1,602.6,744.5,744,966.2,965.9,280,279.5,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"792","Discoba","GCA_000982615.1",223615,"Phytomonas sp. Hart1",NA,NA,105.8,105.7,628.2,573.1,953.2,953.2,248.3,247.5,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Phytomonas"
"793","Discoba","GCA_001457755.2",5694,"Trypanosoma equiperdum",NA,NA,752.5,751.9,715,712.3,936.5,935.7,311.7,311.4,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"794","Discoba","GCA_900500625.2",5671,"Leishmania infantum",NA,NA,780,779.7,957.4,957.1,1015.1,1014.8,306.2,305.8,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"795","Discoba","GCA_000210295.1",679716,"Trypanosoma brucei gambiense DAL972",NA,NA,752.7,752.1,712.1,707.9,941.5,940.6,312.1,311.9,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"796","Discoba","GCA_003543875.1",630700,"Trypanosoma brucei equiperdum",NA,NA,752.5,751.9,NA,NA,940.9,940,310.8,310.6,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"797","Discoba","GCA_024505685.1",5660,"Leishmania braziliensis",NA,NA,722.6,722,881.2,880.7,1002.5,1002.3,303.7,303.3,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"798","Discoba","GCA_000496795.1",1416333,"Trypanosoma cruzi Dm28c",NA,NA,565,564.5,748.8,745.9,963.2,962.9,287.7,287.3,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"799","Discoba","GCA_002219105.2",85057,"Trypanosoma cruzi cruzi",NA,NA,565,564.5,751,748.1,961.2,960.8,287.7,287.3,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"800","Discoba","GCA_000300495.1",85056,"Trypanosoma cruzi marinkellei",NA,NA,574.8,574.3,752.7,747,961.2,960.5,288.3,287.7,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"801","Discoba","GCA_000227375.1",1055687,"Trypanosoma vivax Y486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"802","Discoba","GCA_000227395.2",1068625,"Trypanosoma congolense IL3000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"803","Discoba","GCA_009731335.1",5689,"Leishmania tarentolae",NA,NA,743.6,743.1,875.7,875.2,1008.8,1008.6,307.5,306.9,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Leishmania"
"804","Discoba","GCA_000442495.1",28005,"Strigomonas culicis",NA,NA,NA,NA,448.2,447.9,774.3,774,NA,NA,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Strigomonas"
"805","Discoba","GCA_000492115.1",429131,"Trypanosoma rangeli SC58",NA,NA,595.5,594.8,740.4,739.8,937,936.4,NA,NA,"NCBI","Kinetoplastea","Euglenozoa","Trypanosomatida","Trypanosomatidae","Trypanosoma"
"806","Metamonada","GCA_000002435.2",5741,"Giardia intestinalis",NA,NA,1181.6,1181.3,867,866.8,933.7,933.4,194.4,194.2,"NCBI",NA,"Fornicata","Diplomonadida","Hexamitidae","Giardia"
"807","Metamonada","GCA_026262505.1",412133,"Trichomonas vaginalis G3",NA,NA,354.2,253.6,507.1,502.4,715.6,715.4,212.1,212,"NCBI",NA,"Parabasalia","Trichomonadida","Trichomonadidae","Trichomonas"
"808","Metamonada","GCA_000497125.2",348837,"Spironucleus salmonicida",NA,NA,NA,NA,185.9,184.2,619.7,619.3,NA,NA,"NCBI",NA,"Fornicata","Diplomonadida","Hexamitidae","Spironucleus"
"809","Metamonada","GCA_006247105.1",5742,"Giardia muris",NA,NA,324.5,318.9,319.4,291.9,808.7,808.2,110.6,110.3,"NCBI",NA,"Fornicata","Diplomonadida","Hexamitidae","Giardia"
"810","Metamonada","GCA_001839685.2",1144522,"Tritrichomonas foetus",NA,NA,304.1,221.9,487.4,486.8,691.9,691.6,205.6,205.3,"NCBI",NA,"Parabasalia","Tritrichomonadida","Tritrichomonadidae","Tritrichomonas"
"811","Metamonada","GCA_020186115.1",135588,"Histomonas meleagridis",NA,NA,299.2,222.6,295.9,295.6,669.6,667.7,191,190.8,"NCBI",NA,"Parabasalia","Tritrichomonadida","Dientamoebidae","Histomonas"
"812","Metamonada","GCA_039105265.1",1915356,"Tritrichomonas musculus",NA,NA,294.6,231.9,455.7,453.5,691.9,691.5,198.9,198.8,"NCBI",NA,"Parabasalia","Tritrichomonadida","Tritrichomonadidae","Tritrichomonas"
"813","Metamonada","GCA_001643675.2",2049356,"Monocercomonoides exilis",NA,NA,NA,NA,607.6,591.9,790.2,789.5,148,147.8,"NCBI",NA,"Preaxostyla","Oxymonadida","Polymastigidae","Monocercomonoides"
"814","Metamonada","GCA_027972325.1",342808,"Paratrimastix pyriformis",NA,NA,NA,NA,348.1,343.6,707.3,706.9,372.2,371.9,"NCBI",NA,"Preaxostyla",NA,"Paratrimastigidae","Paratrimastix"
"815","Metamonada","GCA_963988835.2",28002,"Hexamita inflata",NA,NA,NA,NA,203.1,202.6,801.4,800.5,173.7,123.6,"NCBI",NA,"Fornicata","Diplomonadida","Hexamitidae","Hexamita"
"816","Metamonada","GCA_003568945.1",797122,"Kipferlia bialata",NA,NA,116.1,104.3,269.3,269,793.3,792.7,120,119.7,"NCBI",NA,"Fornicata",NA,NA,"Kipferlia"
"817","Metamonada","GCA_024181965.1",2918883,"Aduncisulcus paluster",NA,NA,NA,NA,227.8,227.8,565.8,565.4,142.5,139.9,"NCBI",NA,"Fornicata",NA,NA,"Aduncisulcus"
"818","Metamonada","GCA_027625915.1",1746091,"Anaeramoeba flamelloides",123.6,123.1,739.7,739.1,1107.3,1105.2,1289.2,1288.9,364.6,364.4,"NCBI",NA,NA,NA,"Anaeramoebidae","Anaeramoeba"
"819","Metamonada","GCA_040285745.1",2654837,"Barthelona sp. PCE",NA,NA,299.9,296,490.3,488.5,875.6,874.6,197.1,196.7,"NCBI",NA,NA,NA,NA,"Barthelona"
"820","Metamonada","GCA_028826165.1",1746090,"Anaeramoeba ignava",133.4,132.9,766.7,766.3,1066.9,1066.4,1199.3,1199,403.3,403,"NCBI",NA,NA,NA,"Anaeramoebidae","Anaeramoeba"
"821","Metamonada","GCA_019828565.1",201153,"Carpediemonas membranifera",NA,NA,495.1,494.5,599.4,562.4,1138.4,1138,236.2,235.9,"NCBI",NA,"Fornicata",NA,NA,"Carpediemonas"
"822","Metamonada","GCA_033064195.1",2049346,"Blattamonas nauphoetae",NA,NA,126,107.2,536.5,536.5,692.8,692.8,142.4,142.2,"NCBI",NA,"Preaxostyla","Oxymonadida",NA,"Blattamonas"
"823","Metamonada","GCA_008636045.1",222440,"Streblomastix strix",NA,NA,NA,NA,411.7,403.8,526.3,519.2,126.4,125.8,"NCBI",NA,"Preaxostyla","Oxymonadida","Streblomastigidae","Streblomastix"
